id,contract_id,type,invoice_id,profit,crm_activitsprincipales,sales,amount,date
0a4fd62c-efd6-49f9-beb2-f77dc1bb3abc,ad9fd8e6-4570-46b2-8ee7-a61f67154b1d,profit,3a5ef439-a367-4377-b6f5-e67d9972a0e8,690.0,2025-10-02,0.0,690.0,2022-08-25 00:00:00
1106b32a-f5ad-4164-bf81-d2a39b7b31ca,a15259fb-35e9-460a-b850-57f4a39fa12e,sales,4593611b-1aa3-4ced-aff6-d7fa981c1777,0.0,2020-01-20,457.0,457.0,2022-01-20 00:00:00
99055a34-9e25-4aff-bc1e-29448ccb3c70,dad655ab-d7ea-429a-b4e9-859f2e287d5d,profit,f2669095-2fb9-4718-91b2-ce11d5d1e976,882.0,2023-05-10,0.0,882.0,2020-06-28 00:00:00
5a1e4d6a-c96b-42ed-9c8d-aec8ca3502d9,b267a658-828e-471e-adfd-7d834169664d,sales,5c7f7f79-b233-48aa-adaa-85a955bf8440,0.0,2020-03-22,535.0,535.0,2023-11-05 00:00:00
0cceedfe-3ea7-4156-b4bc-eb3473142bc0,1c89dc82-c339-48c2-ba98-1c17c7cefb45,profit,9cb136c2-f9f5-45de-ad86-b6bdd3ae9608,312.0,2024-06-20,0.0,312.0,2021-11-03 00:00:00
156152f1-6086-4fbb-b6c9-412c62235281,b8c986a5-d064-4ac5-b371-6dfaa8a098c8,sales,3baa85bb-a863-4e69-8785-eb6af2b4fe4e,0.0,2021-04-06,754.0,754.0,2023-07-04 00:00:00
3958960d-dd3a-4af2-a9a6-b72b8bad3bdb,8166393a-70a5-44ba-a831-8cebce15f763,profit,e7efd9df-ba05-41f3-9d95-6d80afb91770,971.0,2021-09-09,0.0,971.0,2021-12-24 00:00:00
25f3a4e2-8819-4941-9ec6-f395797e63e7,bc66f74c-04a1-486b-8827-233791752dfc,profit,d3cf3cb2-7cdc-41c9-805f-e6e93dddfb5d,804.0,2025-08-28,0.0,804.0,2022-01-26 00:00:00
7ddb9158-dd3e-428b-917d-3babc0171298,62007a1d-939c-48e2-b36a-dfd44b16d492,sales,47bd3909-d46a-4cfb-8b64-893caf90422f,0.0,2025-01-20,,668.0,2025-05-01 00:00:00
fc973027-fc2a-436a-bf1f-0817bfa60951,32673e7e-f8ec-49e8-8d61-c5d93f86e082,sales,e4f5853d-ec6e-42a1-a54e-78ee738fb6c8,0.0,2025-04-05,105.0,105.0,2025-07-22 00:00:00
b76f467c-b5b4-4648-af7c-885927aa21d8,ad9fd8e6-4570-46b2-8ee7-a61f67154b1d,sales,3a5ef439-a367-4377-b6f5-e67d9972a0e8,0.0,2022-05-23,690.0,690.0,2024-03-07 00:00:00
a87ca09f-a785-44e6-863f-31c997634ffb,ad9fd8e6-4570-46b2-8ee7-a61f67154b1d,sales,3a5ef439-a367-4377-b6f5-e67d9972a0e8,0.0,2022-12-14,,690.0,2020-09-25 00:00:00
cdaa14b4-6eaa-47d4-9883-cbfbcf0d2829,4c216b5e-c6fb-46e4-9c8a-b96aa31e6023,profit,7fef2b7b-45a3-4fe0-99e0-cb8ced3abf1c,820.0,2021-07-18,0.0,820.0,2022-12-02 00:00:00
7c7486c4-81d7-4d91-833c-9df908f28b5f,1c89dc82-c339-48c2-ba98-1c17c7cefb45,profit,ca50a8b7-b279-438b-ab53-08387047aa10,427.0,2025-12-17,0.0,427.0,2024-06-06 00:00:00
be9d6e35-aaee-4e8c-a892-2eee83a0825b,ac27e9e4-0bce-4f35-aa17-343d15d21bb1,profit,3e476e05-ee2e-429a-a767-a37808118839,371.0,2021-04-22,0.0,371.0,2020-04-22 00:00:00
09466e32-ee1c-49b3-b4f8-c452c56e0152,1cf3c505-1d0b-4c3f-9543-c6424e2bce3f,sales,3561d7da-d0fa-4a1b-a6a7-7dece53414cd,0.0,2020-06-13,861.0,861.0,2021-05-19 00:00:00
ed74d7cc-41af-4f44-94fd-43bbc4ffd18e,1cbe91a2-9b0f-40c4-b669-f6e19c30fce3,profit,e24f5185-6170-4529-b63d-7a0edf5e9fb8,553.0,2025-02-19,0.0,553.0,2021-10-25 00:00:00
f37c7af7-1454-4ddb-b4a9-6cbad8621d18,bc66f74c-04a1-486b-8827-233791752dfc,profit,d3cf3cb2-7cdc-41c9-805f-e6e93dddfb5d,804.0,2025-12-28,0.0,804.0,2021-03-06 00:00:00
6d960e91-fa9e-4c00-b3f7-5ea3d83f0677,f41964bb-bab3-4197-a407-8b25421814a6,sales,d0dd95a0-4177-48e6-83bc-9be19d4aa123,0.0,2020-10-11,458.0,458.0,2020-10-27 00:00:00
dc727d82-2306-4488-a838-c19d48643953,87fc2d28-e98d-4020-babf-cfe6809a0bc5,profit,3d2e7d5d-39a6-4acf-89dc-8a84ebdda604,763.0,2021-04-13,0.0,763.0,2020-05-08 00:00:00
ef66d9b9-c5f4-47f7-98b9-018b63a87912,68939744-1c8e-4635-964b-02176d285a9b,sales,644c6c32-c177-4df2-a16f-f6a1f80598c6,0.0,2022-03-11,217.0,217.0,2024-06-26 00:00:00
67e7ccab-e304-40c7-9c1c-cc1bda61a13d,40271491-a048-4668-b4c0-4f9a5846581f,sales,5a62c206-b0b1-4ade-90e3-aca0b6be956b,0.0,2020-12-20,376.0,376.0,2024-05-09 00:00:00
1ce48a6b-e48e-4721-8bdb-8e8b9c4f4927,f779bb58-0b77-41ff-b623-b1aff99735da,profit,a659d9af-8c1f-4a5d-aa62-b1e0abbc2d9e,879.0,2021-09-01,0.0,879.0,2022-02-08 00:00:00
fa6195ec-ae2b-4913-b594-b66a8c174d2e,d6947ea1-8b16-40f8-bda0-c759a199bffc,sales,26a6094f-2679-4f73-a7b2-fefdf10d8500,0.0,2025-01-11,111.0,111.0,2024-12-28 00:00:00
ffad0995-d1ad-41e3-bd65-e5e3b3c9fcdf,f923d26c-c827-46c1-9d5c-d3b56621a8a8,sales,4324e01c-abd1-43c3-937c-9ec0eb02686c,0.0,2024-03-14,890.0,890.0,2020-12-12 00:00:00
247d48e5-e7af-4c9a-951a-3698bc683be8,1cf3c505-1d0b-4c3f-9543-c6424e2bce3f,profit,3561d7da-d0fa-4a1b-a6a7-7dece53414cd,861.0,2021-02-23,0.0,861.0,2025-03-12 00:00:00
ae3140f5-8039-4fd2-9953-2f4fc57327f8,d6947ea1-8b16-40f8-bda0-c759a199bffc,sales,26a6094f-2679-4f73-a7b2-fefdf10d8500,0.0,2022-05-23,111.0,111.0,2024-03-28 00:00:00
9cbd68de-a6a8-4843-912e-940cba95f742,40271491-a048-4668-b4c0-4f9a5846581f,profit,32bad3d7-6c6d-4dfb-8ce7-2c64181a74bc,453.0,2024-06-17,0.0,453.0,2020-07-15 00:00:00
65a0cf99-da78-4d1a-ab33-0005fe8fd205,4c216b5e-c6fb-46e4-9c8a-b96aa31e6023,sales,cf3e9c9e-ee16-4447-a729-8fe124d9f475,0.0,2025-03-07,119.0,119.0,2021-01-23 00:00:00
dbf198c8-fc7d-408b-baeb-93ee97f0b17f,8166393a-70a5-44ba-a831-8cebce15f763,profit,e7efd9df-ba05-41f3-9d95-6d80afb91770,971.0,2024-01-27,0.0,971.0,2025-06-11 00:00:00
,193df04a-e73c-401d-9d97-90968cfbc24a,profit,8d42ee05-1f48-42f5-8abb-f582b146e622,992.0,2020-10-26,0.0,992.0,2023-11-18 00:00:00
e1b7f17c-82bb-4f89-85a0-62d5ff0df0be,d3016724-10fa-46ca-b07f-ca45296be703,profit,1f8edee6-ea95-4a97-99d3-1046459a2ea2,164.0,2023-03-14,0.0,164.0,2023-06-06 00:00:00
2fd82db6-6a89-4ab5-95e9-498bb6c1b17a,d1143e4e-0702-4cc4-8ead-6da4cd2954d1,sales,f20deee6-a226-4105-a54f-429a3bdb80bd,0.0,2020-08-27,434.0,434.0,2025-05-02 00:00:00
64bb7d09-fd6f-4749-8a8d-f75960157515,68939744-1c8e-4635-964b-02176d285a9b,profit,36c10245-490b-4e0e-a54e-d99f3b7939c6,960.0,2021-12-25,0.0,960.0,2024-07-22 00:00:00
ea270a46-7009-4875-a2ab-a6b0770b5330,31b9671b-b9c9-46f8-bc22-004d4249f166,sales,72065e79-47cf-4138-b516-4af475fa7785,0.0,2021-12-06,,997.0,2020-03-15 00:00:00
4480cea9-d427-4c3b-93ac-a8a2520b93a7,55d3dd85-9c48-4cb0-a79c-beebae21f36f,profit,77928d57-eab4-4c1c-987c-ad857d2d7294,356.0,2020-09-27,0.0,356.0,2021-04-12 00:00:00
f8e30931-5773-4eb7-beb1-26b22eb7c10f,2ed4276d-e262-4ed4-9134-d8a5b99d5e03,profit,4d3a002b-ab3d-473f-baa3-4d0fd10d321a,197.0,2023-03-27,0.0,197.0,2021-12-27 00:00:00
f8caaf48-0b7d-4ac4-8dd3-3daa91336ef8,faf93358-77d9-4c57-ae6f-e89388a5ca14,sales,b371a412-2f82-4231-9f98-0c61f546ec4b,0.0,2020-02-06,186.0,186.0,2020-12-05 00:00:00
46c3809e-5a55-423f-9b9f-fdba21473010,9f446f50-a3cb-4426-bf89-2ebf63d9481b,sales,ec5f1b0a-df53-4385-a4b0-0cf9758e146c,0.0,2023-03-13,560.0,560.0,2022-03-25 00:00:00
30ac064d-8469-4556-9901-ecec82fd7d6a,cd9756ff-1a9f-4fbc-a0c4-1a26057176ba,profit,c62e2183-aa8a-4f2f-93ec-f0a8596ba695,249.0,2025-01-03,0.0,249.0,2024-08-05 00:00:00
349f3cad-7a9c-4442-8aed-6a3bbb5e0545,f1620219-ed99-4fa1-bd2f-5ef23c967164,sales,3d603cb7-68e0-4cfd-8a57-64953b1ad6bd,0.0,2025-12-07,689.0,689.0,2024-03-17 00:00:00
06754e90-35d8-48eb-a955-a9eec9e9d3a0,a1290f87-968f-4dd9-8b50-54c1d34eb1c9,sales,b8f00602-52a3-4725-a302-0dcbd8ad0757,0.0,2021-05-27,705.0,705.0,2020-03-11 00:00:00
860a068f-430f-493a-8ce0-365a015e0523,85626bb8-7308-4008-a61b-80fd57661d52,profit,3118b555-0850-4552-8d00-af5894d73a56,369.0,2020-09-04,0.0,369.0,2024-04-27 00:00:00
efc8001a-4c8c-4c06-832a-1ad0971b6bc8,64a0bc82-d8b8-41c5-82e4-82b61d76b37f,profit,9b7bb46e-8569-4570-ab13-34f69d9ea7b6,680.0,2024-12-23,0.0,680.0,2025-02-17 00:00:00
bb31938a-908a-4749-98ac-b3e707666820,ad9fd8e6-4570-46b2-8ee7-a61f67154b1d,profit,0c36e00b-d788-4931-b87b-bdb5cd581d43,266.0,2020-09-03,0.0,266.0,2025-03-09 00:00:00
ce0eb867-13c2-481e-9906-b359928fa8ed,7f443ef1-3805-4031-9c74-b7ee3431df4b,profit,5b256b25-b7e0-4cc5-be8f-01027eb9576a,211.0,2021-07-27,0.0,211.0,2022-01-26 00:00:00
6784158e-253b-45b3-b139-5973a7637303,7f443ef1-3805-4031-9c74-b7ee3431df4b,sales,0f542bf7-3f77-4741-8e8c-73a0670c91f0,0.0,2022-06-16,899.0,899.0,2021-02-17 00:00:00
98670699-2f4b-497f-802b-480dac5f1942,193df04a-e73c-401d-9d97-90968cfbc24a,sales,1cdbdf17-a7db-4078-a2ba-e2809e8ce543,0.0,2021-09-11,115.0,115.0,2024-03-22 00:00:00
3e117299-494b-46a6-9fb1-df56798a9790,770e02b5-225c-4730-b5d2-f8da47195051,sales,798adb84-2642-4038-ac76-ee0c83b5a0c9,0.0,2025-11-21,570.0,570.0,2024-01-10 00:00:00
5f238e63-33ac-457b-a7dc-4aa1659a8617,e77e63be-344b-4b31-804a-d543c631a1d7,sales,8bc7a203-9e45-4805-a250-5dd3a6118e48,0.0,2022-07-18,571.0,571.0,2021-10-05 00:00:00
6505df04-08ab-4934-956b-76a39792071d,2ed4276d-e262-4ed4-9134-d8a5b99d5e03,sales,4d3a002b-ab3d-473f-baa3-4d0fd10d321a,0.0,2025-10-06,197.0,197.0,2020-10-10 00:00:00
6c16a90c-7a68-4faa-a7e9-0eb55cf2a76c,0cccf97e-1ad3-4894-b3ea-96be21c183de,sales,29729040-321e-4a23-85ac-3e6a3d4b1351,0.0,2023-04-14,570.0,570.0,2021-04-24 00:00:00
517ab022-a36d-4bbb-8bbc-c194de5c1034,f41964bb-bab3-4197-a407-8b25421814a6,sales,fb679177-086e-484f-87a2-e1c9e213c24d,0.0,2020-05-14,950.0,950.0,2022-03-01 00:00:00
d3807ca5-4211-4338-935e-9747a165f677,6529ec25-65b9-424f-8ead-70813d6016b5,sales,e80aa873-046b-484d-a49a-ee0eefbbc961,0.0,2024-04-08,633.0,633.0,2024-12-18 00:00:00
add4f0c2-8c3b-445e-b2c8-24666ae0936c,6ad875af-40f8-4162-b1f5-4d073818dc3c,sales,8c9c9178-bd8f-4b3a-b203-e6def80fa37c,0.0,2025-05-21,767.0,767.0,2023-06-03 00:00:00
2fe10cbb-d178-4281-b78f-8854aa96a7cb,7bf3f6fb-a809-4b13-a1ab-bcc7144fccfe,profit,9763e3ae-fc2c-4ca4-abf4-37a02424414a,532.0,2023-09-16,0.0,532.0,2022-09-15 00:00:00
4829d41c-08fb-45bd-b584-b087b4a51056,d6d94483-0348-4545-8ac3-65610b6b2bfe,sales,be845ecf-eece-4253-b313-0fa691e4a20a,0.0,2023-02-08,470.0,470.0,2022-09-26 00:00:00
2ed5e4a0-94cc-455a-8822-f46a4e7f64dc,cd9756ff-1a9f-4fbc-a0c4-1a26057176ba,profit,36282394-13ed-4110-80c9-e81306b516c2,981.0,2020-05-20,0.0,981.0,2020-10-20 00:00:00
de82fb40-b614-4402-b1c2-12d7303af7da,7f443ef1-3805-4031-9c74-b7ee3431df4b,profit,97a0ffcd-8e47-4018-b4a5-f167cb254948,914.0,2025-11-10,0.0,914.0,2022-12-26 00:00:00
35cdd17c-3dea-492b-b346-c973b5af4011,ae78cbe3-9e2b-442c-ae6b-2c4c76f97c6d,sales,3dd61aea-d5b2-42ca-a802-b21c538b0c11,0.0,2023-02-05,468.0,468.0,2024-11-23 00:00:00
5b0f27c8-ee07-4828-9505-9bb72cfd2a6b,13d1bbf9-7108-4d77-af2e-7d86c25af9dc,sales,dfd3aad6-8a3e-4b51-b891-83b4ab616890,0.0,2020-09-24,654.0,654.0,2021-08-20 00:00:00
cea9e932-7023-4a01-a60e-0846d3367fb5,43a907df-b12c-4702-ab7a-664bf9cb8117,profit,b8753b80-d1d6-445b-911d-a1df02164903,492.0,2025-04-07,0.0,492.0,2020-09-20 00:00:00
3bc20d99-99be-494a-a3c8-b4d9297548c5,4e92f95c-63cd-41da-9761-d827c3f1f072,profit,981459d4-00b2-4b10-8559-a26c8afffe62,489.0,2023-02-14,0.0,489.0,2021-11-01 00:00:00
9c6cb356-20eb-41e2-b28f-1a4e533c9b8f,e77e63be-344b-4b31-804a-d543c631a1d7,sales,8bc7a203-9e45-4805-a250-5dd3a6118e48,0.0,2023-04-21,571.0,571.0,2022-07-18 00:00:00
af0be7bf-0339-4b23-867b-11fae8548f7c,faf93358-77d9-4c57-ae6f-e89388a5ca14,profit,b371a412-2f82-4231-9f98-0c61f546ec4b,186.0,2024-05-19,0.0,186.0,2021-02-11 00:00:00
f7ad10a5-67f1-4ca1-8734-53f06088c41a,3cccfeb2-e7e0-4f22-9d17-6b9e0187623b,sales,56f8e466-86ad-4c01-82e3-0a96e3026ab2,0.0,2024-02-08,675.0,675.0,2023-11-23 00:00:00
e70b9a7a-94fa-483c-b829-a551145fd3b6,193df04a-e73c-401d-9d97-90968cfbc24a,profit,e7a42db3-92a1-419b-9cf8-3f99c145acde,188.0,2025-04-07,0.0,188.0,2021-05-27 00:00:00
f7b28857-9985-4858-bec1-66617588cdb5,7593a69f-25fa-4507-a54e-59dcb01cacbe,profit,415c253a-542a-4ff2-8421-b2ad34d97038,995.0,2020-08-27,0.0,995.0,2021-02-05 00:00:00
bf075779-ab34-4580-aa69-6be242f779a0,61dba6b2-0234-4a4b-ba73-b89cd72a75d3,profit,714a4a70-5d58-4c51-811a-955afd0cb233,564.0,2024-06-11,0.0,564.0,2020-08-21 00:00:00
ec783d65-34ef-41a0-81dd-3005775230ac,dad655ab-d7ea-429a-b4e9-859f2e287d5d,profit,f2669095-2fb9-4718-91b2-ce11d5d1e976,882.0,2021-04-13,0.0,882.0,2021-04-18 00:00:00
ee4b1aee-7408-4427-a6f6-02c37bbb1c00,bc360090-5122-4a2a-a4f7-7067214889b7,sales,9b78f75a-cfd2-4309-a888-7c5a0ef30451,0.0,2020-07-15,824.0,824.0,2025-03-12 00:00:00
174ac5dd-7b90-4ea0-9a39-8342c3bd2472,2ed4276d-e262-4ed4-9134-d8a5b99d5e03,profit,4d3a002b-ab3d-473f-baa3-4d0fd10d321a,197.0,2025-09-06,0.0,197.0,2024-05-11 00:00:00
456fb570-58c7-4437-8682-3df5de6969a3,61526bee-e30b-4540-bd00-2eaa68aae000,profit,3b425897-4851-46fb-85b7-7e97a546a12a,330.0,2025-01-26,0.0,330.0,2022-03-28 00:00:00
5554c428-bf38-4abc-bbf0-edbe0d7098f1,f779bb58-0b77-41ff-b623-b1aff99735da,sales,05277605-cac3-4471-b981-bec9ae1256e1,0.0,2022-04-15,262.0,262.0,2020-02-01 00:00:00
4e34c518-05cf-402d-b1f3-003457f8c1ee,0cccf97e-1ad3-4894-b3ea-96be21c183de,sales,29729040-321e-4a23-85ac-3e6a3d4b1351,0.0,2025-08-26,570.0,570.0,2023-07-16 00:00:00
c5f9f278-30a0-4fe0-b9aa-afc15781c618,6ad875af-40f8-4162-b1f5-4d073818dc3c,profit,2d4ec8d5-8feb-4b3a-a334-5018878f29f0,924.0,2020-01-16,0.0,924.0,2021-12-23 00:00:00
91bbcec8-7302-4ff7-acc1-7ca2caf37eba,0e650e11-c215-49f1-abc1-582f1b3d02f1,profit,78b4e0dd-9542-41c0-86ed-7143143e61c9,454.0,2024-07-17,0.0,454.0,2021-02-11 00:00:00
7dc5a30d-7b9a-468e-802a-bbf888a1e741,61526bee-e30b-4540-bd00-2eaa68aae000,profit,2225200e-50f2-4315-9082-0387d8715cee,628.0,2020-07-24,0.0,628.0,2020-06-04 00:00:00
56b3468f-54c0-4a9a-bf21-0c589efe635c,b8c986a5-d064-4ac5-b371-6dfaa8a098c8,sales,31290e13-edf5-43ab-954c-3158330be8b3,0.0,2022-03-12,151.0,151.0,2021-04-11 00:00:00
6d583799-e756-47ee-9542-093d8a59af54,4e92f95c-63cd-41da-9761-d827c3f1f072,profit,981459d4-00b2-4b10-8559-a26c8afffe62,489.0,2021-01-01,0.0,489.0,2020-10-23 00:00:00
264cebe9-21e6-469e-89e0-83c207c643d3,61526bee-e30b-4540-bd00-2eaa68aae000,profit,2225200e-50f2-4315-9082-0387d8715cee,628.0,2022-07-17,0.0,628.0,2022-12-03 00:00:00
b623757a-efd6-4d59-a5f8-9594711e9e89,cd9756ff-1a9f-4fbc-a0c4-1a26057176ba,profit,36282394-13ed-4110-80c9-e81306b516c2,981.0,2020-01-27,,981.0,2025-10-20 00:00:00
7adc4c87-1d6c-4025-bb39-37e972f15a90,bc66f74c-04a1-486b-8827-233791752dfc,profit,27ed1354-4455-46f4-b60c-f629096cbf34,710.0,2021-11-20,,710.0,2024-03-26 00:00:00
8948fb86-4964-4f77-8289-2cf9b4620742,c44e1e6a-9b0a-4502-950b-50f3e7a34046,sales,58b37ae5-3712-44c1-bbe6-fbab73e1f33b,0.0,2025-04-26,984.0,984.0,2020-06-26 00:00:00
b5fb7c51-70a3-488a-8b45-342f5cb4520d,cd9756ff-1a9f-4fbc-a0c4-1a26057176ba,profit,c62e2183-aa8a-4f2f-93ec-f0a8596ba695,249.0,2024-09-27,0.0,249.0,2022-02-13 00:00:00
f5962050-e209-4f04-8ea6-e168c53070af,d6d94483-0348-4545-8ac3-65610b6b2bfe,profit,a887012d-38a4-46a0-bc78-2b5e9f7a25f3,778.0,2025-09-16,0.0,778.0,2022-10-25 00:00:00
42f16645-2170-4e81-b3a0-3f3d83ddb2cc,61526bee-e30b-4540-bd00-2eaa68aae000,sales,3b425897-4851-46fb-85b7-7e97a546a12a,0.0,2024-10-04,330.0,330.0,2020-09-01 00:00:00
,c2d56644-6224-418a-9f7b-65c3b9a0a07f,profit,fdcf4f1d-fe1c-4015-867a-6a9127c04c7f,168.0,2020-11-12,0.0,168.0,2025-01-16 00:00:00
07dbc247-a126-4b39-ac4c-56f8392c6540,9f446f50-a3cb-4426-bf89-2ebf63d9481b,sales,ec5f1b0a-df53-4385-a4b0-0cf9758e146c,0.0,2020-11-02,560.0,560.0,2022-10-17 00:00:00
36ebbca4-252d-4c35-ae76-359a0cb8324d,342d35a1-3289-46f8-b548-4f19962d4f92,sales,9c56374d-e22f-4363-9f19-9773d8c644a0,0.0,2024-08-20,,562.0,2021-06-13 00:00:00
612fd960-339d-4dcc-aeb7-ed92796b9cc9,dad655ab-d7ea-429a-b4e9-859f2e287d5d,profit,038bf759-fcf1-4a0d-8d1a-006c3e33181a,906.0,2020-09-13,0.0,906.0,2020-09-14 00:00:00
6ca6980f-fb17-4328-bd14-62d77ad8024a,61526bee-e30b-4540-bd00-2eaa68aae000,profit,3b425897-4851-46fb-85b7-7e97a546a12a,330.0,2021-10-19,0.0,330.0,2022-03-24 00:00:00
,230f26d0-fc68-40ef-924d-4df9aa4fa0e6,profit,ae03d04f-3713-42e5-aee8-46472710edf0,822.0,2021-05-07,0.0,822.0,2022-11-06 00:00:00
87bccae4-d62d-4137-b569-c8749be9f067,193df04a-e73c-401d-9d97-90968cfbc24a,sales,1cdbdf17-a7db-4078-a2ba-e2809e8ce543,0.0,2023-02-01,115.0,115.0,2021-12-17 00:00:00
b4dff39d-9c02-490c-a6d3-6cfbad2a2603,d02ed988-449a-41d4-88d4-c54f099a7ed8,sales,b79f71aa-b449-4d9a-8afa-4528356d2f14,0.0,2020-12-05,838.0,838.0,2023-07-01 00:00:00
b77f8c6f-a93a-4123-a715-9e43ac6c8654,64a0bc82-d8b8-41c5-82e4-82b61d76b37f,profit,9b7bb46e-8569-4570-ab13-34f69d9ea7b6,680.0,2020-07-23,0.0,680.0,2021-02-11 00:00:00
,55d3dd85-9c48-4cb0-a79c-beebae21f36f,profit,99819c6e-e15a-4e7d-b526-8e5d4bd20e97,827.0,2024-03-24,0.0,827.0,2020-09-15 00:00:00
1d080f57-6bd9-454c-9833-7c9f0f244f56,32673e7e-f8ec-49e8-8d61-c5d93f86e082,profit,b6f38e57-4b6b-43ee-bfd6-8bc72ce139eb,127.0,2021-05-18,0.0,127.0,2020-02-12 00:00:00
51cc6ed6-d577-45ea-b498-960af7f75c02,28a9ecfc-818c-465c-b201-e3f1c79d4d23,sales,a9169841-b8df-4ce2-8d23-6e6b6dd0f226,0.0,2020-04-13,397.0,397.0,2021-07-15 00:00:00
dc9832c8-315d-4a70-a7dc-2eb01cfc87da,64a0bc82-d8b8-41c5-82e4-82b61d76b37f,profit,9b7bb46e-8569-4570-ab13-34f69d9ea7b6,680.0,2022-01-15,0.0,680.0,2024-10-11 00:00:00
e18e62de-1a91-4869-bdc3-6d57c0ad8e27,2ba24dc3-1c6e-487f-bbc8-5ec12d50a08f,sales,1e35d9d0-f07d-41f0-b650-b208335b97f5,0.0,2022-02-18,998.0,998.0,2020-02-01 00:00:00
417d2205-7531-452c-ac8c-b38076b44862,193df04a-e73c-401d-9d97-90968cfbc24a,sales,8d42ee05-1f48-42f5-8abb-f582b146e622,0.0,2020-08-10,992.0,992.0,2023-01-13 00:00:00
55f58425-4be6-47d6-ba32-ecf78df78892,6c4496ce-ed78-45c1-98a1-5afade3f6a42,sales,8efcbee5-1ce5-4bbe-8bfd-e2dfbcb1b16a,0.0,2021-09-25,,758.0,2024-06-12 00:00:00
7ff1ce9e-5dff-4d3d-886e-cbac5779c00c,dad655ab-d7ea-429a-b4e9-859f2e287d5d,profit,038bf759-fcf1-4a0d-8d1a-006c3e33181a,906.0,2024-05-01,0.0,906.0,2020-01-14 00:00:00
42d2d620-dea0-4146-b94e-cf933d707e85,4c216b5e-c6fb-46e4-9c8a-b96aa31e6023,sales,cf3e9c9e-ee16-4447-a729-8fe124d9f475,0.0,2024-04-11,119.0,119.0,2022-05-17 00:00:00
f07128f7-df6a-4276-98e1-9a8dcc8f96cd,8e104f0f-d167-426c-b898-281f42bdca8d,sales,c310d468-3fec-4c62-977c-453244693952,0.0,2021-03-02,334.0,334.0,2024-08-01 00:00:00
02ed6f37-0191-4f81-8e59-aa261818b31b,ae78cbe3-9e2b-442c-ae6b-2c4c76f97c6d,sales,3dd61aea-d5b2-42ca-a802-b21c538b0c11,0.0,2025-02-23,468.0,468.0,2023-02-17 00:00:00
4630da10-24e7-420d-bf3a-33b16909bbf7,ae78cbe3-9e2b-442c-ae6b-2c4c76f97c6d,profit,1fca0ae4-c563-416e-a080-5ee23b72bd47,856.0,2021-01-05,0.0,856.0,2021-09-01 00:00:00
9cf072d4-ae82-4980-9b5e-8c53a380929e,cd9756ff-1a9f-4fbc-a0c4-1a26057176ba,sales,c62e2183-aa8a-4f2f-93ec-f0a8596ba695,0.0,2024-10-26,249.0,249.0,2020-10-06 00:00:00
9d9c43be-96a7-4538-9520-807ccdb965c8,e613b18f-a59d-4ba6-af67-6f0dd9b5d414,profit,c7c06b3d-c917-4fe9-9a31-e9986a8255b4,962.0,2020-04-04,0.0,962.0,2023-12-10 00:00:00
ecc5edde-3356-47d6-ac0d-d722e57b039f,f779bb58-0b77-41ff-b623-b1aff99735da,profit,05277605-cac3-4471-b981-bec9ae1256e1,262.0,2020-11-23,0.0,262.0,2024-03-24 00:00:00
4a83f886-88a3-4c9b-b355-0adeb3daed92,68939744-1c8e-4635-964b-02176d285a9b,profit,644c6c32-c177-4df2-a16f-f6a1f80598c6,217.0,2024-12-24,,217.0,2025-04-16 00:00:00
c29d1cac-3e11-4a1b-b5f7-429e569ec515,f779bb58-0b77-41ff-b623-b1aff99735da,profit,a659d9af-8c1f-4a5d-aa62-b1e0abbc2d9e,879.0,2024-09-14,0.0,879.0,2022-05-18 00:00:00
b2ab9dfe-eaab-45c3-95b7-7fe5a205c5d9,e613b18f-a59d-4ba6-af67-6f0dd9b5d414,profit,c7c06b3d-c917-4fe9-9a31-e9986a8255b4,962.0,2024-04-18,0.0,962.0,2025-06-23 00:00:00
9d6459c2-7716-48af-a05f-706572ab94b2,4c216b5e-c6fb-46e4-9c8a-b96aa31e6023,sales,7fef2b7b-45a3-4fe0-99e0-cb8ced3abf1c,0.0,2023-03-12,820.0,820.0,2023-06-08 00:00:00
0497aad1-d7f3-463e-a551-367000361c47,cd9756ff-1a9f-4fbc-a0c4-1a26057176ba,sales,36282394-13ed-4110-80c9-e81306b516c2,0.0,2024-11-24,981.0,981.0,2025-10-21 00:00:00
e7288823-ffcd-453d-b862-1c4d29aebd28,7593a69f-25fa-4507-a54e-59dcb01cacbe,profit,4729e94a-d3eb-4413-8c1b-a7f640577457,325.0,2022-07-11,0.0,325.0,2021-06-13 00:00:00
c8d560f9-5904-43c6-885c-dc1a36ce6a8f,e77e63be-344b-4b31-804a-d543c631a1d7,profit,22762cff-ff41-41a4-b43a-4b58cbcf8519,841.0,2020-08-09,0.0,841.0,2020-04-13 00:00:00
f55101ca-0bf5-484f-bbaf-fe1aaec3dba9,59e2c8e1-cf41-4c5b-9647-dfc01dcb08eb,profit,2c23adf9-ae18-4909-a4a3-06eefeb46517,957.0,2024-04-05,0.0,957.0,2023-05-20 00:00:00
37bee6ff-e77b-4406-a6af-31287d43a43d,13d1bbf9-7108-4d77-af2e-7d86c25af9dc,sales,35d5d00d-cb96-4234-bb5a-399694e485ca,0.0,2023-05-15,645.0,645.0,2023-07-13 00:00:00
